date,open,high,low,close,volume,return_1d,ma_5,ma_20,ma_50
2024-10-23 07:00:00,112.66,114.26,112.4,113.76,3015100,0.008331856053891196,114.74000000000001,115.0575,113.36139999999999
2024-10-24 07:00:00,113.76,113.84,113.42,113.84,2277200,0.0007032348804500987,114.28200000000001,115.0575,113.43939999999999
2024-10-25 07:00:00,113.84,114.1,113.25,113.59,1839000,-0.0021960646521433924,113.774,115.049,113.5158
2024-10-28 07:00:00,113.67,114.44,113.25,114.35,1506000,0.006690729817765639,113.672,115.066,113.6208
2024-10-29 07:00:00,114.77,114.86,114.26,114.77,2459200,0.003672933974639303,114.06200000000001,115.0445,113.70219999999999
2024-10-30 07:00:00,114.77,115.2,114.6,115.2,1709800,0.0037466236821470655,114.35,115.06599999999999,113.79379999999999
2024-10-31 07:00:00,115.2,115.28,114.69,115.2,1241700,0.0,114.622,115.14650000000002,113.86840000000001
2024-11-01 07:00:00,114.44,114.44,113.25,114.1,2667500,-0.00954861111111116,114.724,115.168,113.88719999999999
2024-11-04 07:00:00,114.1,114.1,112.48,112.57,3182900,-0.013409290096406679,114.36800000000001,115.11300000000001,113.87020000000001
2024-11-05 07:00:00,112.74,113.59,112.15,112.4,1657100,-0.0015101714488761075,113.894,115.06199999999998,113.8618
2024-11-06 07:00:00,112.82,114.1,112.74,114.1,1801500,0.015124555160142217,113.674,115.02850000000001,113.9144
2024-11-07 07:00:00,114.69,116.64,113.76,114.52,3570500,0.0036809815950920033,113.53799999999998,114.749,113.9584
2024-11-08 07:00:00,115.37,115.96,114.52,115.11,2106300,0.005151938526021693,113.74000000000001,114.588,114.0008
2024-11-11 07:00:00,115.71,118.25,115.28,117.23,5292000,0.0184171661888628,114.672,114.61749999999999,114.07880000000002
2024-11-12 07:00:00,117.49,117.74,115.2,115.96,2914700,-0.010833404418664205,115.38399999999999,114.609,114.11280000000001
2024-11-13 07:00:00,115.88,117.06,115.37,116.81,3455400,0.007330113832356044,115.926,114.67249999999999,114.1942
2024-11-14 07:00:00,116.89,118.59,115.28,115.28,4736300,-0.01309819364780418,116.078,114.63,114.2858
